district,total_load,Avg_Service_Min,Stress_Level_Percent,Est_Wait_Time_Mins,Optimal_Counters
Nandurbar *,398.0,10.6265664160401,176.22389306599834,480.0,11.0
Maihar,360.0,11.745152354570637,176.17728531855957,480.0,11.0
Bagalkot *,299.0,14.116666666666667,175.87013888888887,480.0,11.0
Hardwar,479.0,8.802083333333334,175.67491319444446,480.0,11.0
Chikmagalur,391.0,10.778061224489797,175.59258078231292,480.0,11.0
Chikmagalur,391.0,10.778061224489797,175.59258078231292,480.0,11.0
Peren,542.0,7.7716390423572745,175.50951503990183,480.0,11.0
Serchhip,644.0,6.5271317829457365,175.14470284237726,480.0,11.0
South Garo Hills,586.0,7.17206132879046,175.11783077796707,480.0,11.0
Zunheboto,295.0,14.239864864864865,175.0316722972973,480.0,11.0
Niuland,418.0,10.047732696897375,174.99801113762928,480.0,11.0
Haveri *,408.0,10.293398533007334,174.9877750611247,480.0,11.0
North Sikkim,290.0,14.467353951890034,174.81386025200456,480.0,11.0
K.V.Rangareddy,292.0,14.334470989761092,174.4027303754266,480.0,11.0
Palamau,349.0,11.985714285714286,174.29226190476192,480.0,11.0
Andamans,384.0,10.883116883116884,174.12987012987017,480.0,11.0
Kinnaur,304.0,13.737704918032787,174.01092896174865,480.0,11.0
Chamarajanagar,296.0,14.107744107744107,173.9955106621773,480.0,11.0
North Garo Hills,638.0,6.525821596244131,173.47809076682313,480.0,11.0
Hardwar,468.0,8.891257995735607,173.37953091684432,480.0,11.0
Sabar Kantha,388.0,10.719794344473007,173.3033419023136,480.0,11.0
Sabar Kantha,388.0,10.719794344473007,173.3033419023136,480.0,11.0
Hardwar,466.0,8.907922912205567,172.9621698786581,480.0,11.0
Hardwar,466.0,8.907922912205567,172.9621698786581,480.0,11.0
Nandurbar *,381.0,10.87696335078534,172.67179319371726,480.0,11.0
Lahul and Spiti,316.0,13.02839116719243,171.54048370136698,480.0,11.0
Ranipet,505.0,8.152173913043478,171.53532608695653,480.0,11.0
Serchhip,290.0,14.192439862542955,171.49198167239405,480.0,11.0
Lahul and Spiti,314.0,13.079365079365079,171.1216931216931,480.0,11.0
Sabar Kantha,377.0,10.886243386243386,171.00473985890653,480.0,11.0
Haveri *,464.0,8.838709677419354,170.8817204301075,480.0,11.0
Longleng,481.0,8.516597510373444,170.68680843706775,480.0,11.0
Gadag *,418.0,9.785202863961814,170.42561654733493,480.0,11.0
Niwari,453.0,9.019823788546255,170.24917400881057,480.0,11.0
Siang,284.0,14.385964912280702,170.23391812865495,480.0,11.0
Lahul and Spiti,309.0,13.209677419354838,170.07459677419357,480.0,11.0
Chikmagalur,364.0,11.205479452054794,169.9497716894977,480.0,10.0
Chikmagalur,364.0,11.205479452054794,169.9497716894977,480.0,10.0
Andamans,294.0,13.864406779661017,169.83898305084747,480.0,10.0
Niwari,584.0,6.9743589743589745,169.7094017094017,480.0,10.0
Niwari,534.0,7.607476635514018,169.2663551401869,480.0,10.0
Peren,511.0,7.939453125,169.044189453125,480.0,10.0
Sakti,435.0,9.323394495412844,168.9865252293578,480.0,10.0
Chittaurgarh,317.0,12.783018867924529,168.8423742138365,480.0,10.0
Haveri *,371.0,10.900537634408602,168.50414426523298,480.0,10.0
Ranipet,500.0,8.083832335329342,168.41317365269464,480.0,10.0
Palamau,339.0,11.897058823529411,168.04595588235293,480.0,10.0
Bengaluru South,781.0,5.159846547314578,167.91000639386186,480.0,10.0
Lahul and Spiti,297.0,13.54026845637584,167.560822147651,480.0,10.0
Pakaur,506.0,7.928994082840236,167.16962524654832,480.0,10.0
Pandhurna,449.0,8.922222222222222,166.91990740740738,480.0,10.0
Haveri *,368.0,10.86720867208672,166.63053297199636,480.0,10.0
Sabar Kantha,356.0,11.232492997198879,166.61531279178337,480.0,10.0
West Sikkim,519.0,7.6826923076923075,166.13822115384616,480.0,10.0
South Sikkim,532.0,7.485928705440901,165.93808630393997,480.0,10.0
Serchhip,281.0,14.166666666666666,165.86805555555557,480.0,10.0
West,653.0,6.0932721712538225,165.78778032619775,480.0,10.0
Nandurbar *,348.0,11.432664756446991,165.77363896848138,480.0,10.0
K.V.Rangareddy,353.0,11.257062146892656,165.57262241054613,480.0,10.0
Nandurbar *,347.0,11.451149425287356,165.56453544061304,480.0,10.0
K.V.Rangareddy,351.0,11.292613636363637,165.1544744318182,480.0,10.0
K.V.Rangareddy,348.0,11.346704871060172,164.52722063037248,480.0,10.0
Gondiya *,300.0,13.156146179401993,164.4518272425249,480.0,10.0
Ranipet,471.0,8.379237288135593,164.442531779661,480.0,10.0
Dhaulpur,358.0,11.002785515320335,164.12488393686166,480.0,10.0
Chittaurgarh,309.0,12.725806451612904,163.84475806451616,480.0,10.0
Kalimpong,623.0,6.306089743589744,163.6955795940171,480.0,10.0
Upper Subansiri,449.0,8.744444444444444,163.59398148148145,480.0,10.0
Lahul and Spiti,302.0,12.937293729372938,162.7942794279428,480.0,10.0
Ahilyanagar,748.0,5.220293724966623,162.6991544281264,480.0,10.0
Gadag *,381.0,10.24869109947644,162.6979712041885,480.0,10.0
Lahul and Spiti,300.0,12.990033222591363,162.37541528239203,480.0,10.0
Lahul and Spiti,272.0,14.322344322344323,162.31990231990235,480.0,10.0
Kurung Kumey,355.0,10.969101123595506,162.25128745318352,480.0,10.0
Upper Siang,464.0,8.387096774193548,162.15053763440858,480.0,10.0
Longding,275.0,14.148550724637682,162.11881038647346,480.0,10.0
K.V.Rangareddy,336.0,11.572700296735905,162.01780415430267,480.0,10.0
Dhaulpur,347.0,11.192528735632184,161.825311302682,480.0,10.0
Ranipet,529.0,7.330188679245283,161.5695754716981,480.0,10.0
Peren,475.0,8.161764705882353,161.53492647058823,480.0,10.0
Kalimpong,612.0,6.32952691680261,161.40293637846656,480.0,10.0
South Sikkim,588.0,6.587436332767402,161.39219015280136,480.0,10.0
Lahul and Spiti,295.0,13.125,161.32812500000003,480.0,10.0
Diu,293.0,13.214285714285714,161.32440476190476,480.0,10.0
Ranipet,466.0,8.308351177730193,161.3204853675946,480.0,10.0
Upper Siang,457.0,8.43886462882096,160.69004730713243,480.0,10.0
Gadag *,370.0,10.404312668463612,160.3998203054807,480.0,10.0
Ranipet,451.0,8.528761061946902,160.2696349557522,480.0,10.0
Jiribam,702.0,5.476529160739687,160.18847795163583,480.0,10.0
Longleng,390.0,9.846547314578006,160.0063938618926,480.0,10.0
Jiribam,569.0,6.728070175438597,159.51133040935673,480.0,10.0
Hugli,480.0,7.962577962577963,159.25155925155923,480.0,10.0
Nicobar,461.0,8.279220779220779,159.03003246753246,480.0,10.0
Lahul and Spiti,283.0,13.46830985915493,158.81382042253523,480.0,10.0
Saiha,459.0,8.293478260869565,158.61277173913044,480.0,10.0
Kalimpong,597.0,6.362876254180602,158.2765468227425,480.0,10.0
Andamans,275.0,13.78623188405797,157.96724033816423,480.0,10.0
Longleng,378.0,10.0,157.5,480.0,10.0
Ranipet,446.0,8.456375838926174,157.14765100671138,480.0,10.0
Gadag *,418.0,9.021479713603819,157.12410501193318,480.0,10.0
Dhaulpur,324.0,11.63076923076923,157.0153846153846,480.0,10.0
Chamarajanagar,268.0,14.014869888475836,156.4993804213135,480.0,10.0
Shi-yomi,297.0,12.600671140939598,155.93330536912754,480.0,10.0
Nicobar,444.0,8.404494382022472,155.48314606741573,480.0,10.0
Banas Kantha,338.0,11.03244837758112,155.37364798426745,480.0,10.0
Dhaulpur,315.0,11.819620253164556,155.13251582278482,480.0,10.0
Kiphire,448.0,8.307349665924276,155.07052709725315,480.0,10.0
South Dinajpur,392.0,9.491094147582697,155.02120441051738,480.0,10.0
Majuli,296.0,12.558922558922559,154.89337822671155,480.0,10.0
Niwari,510.0,7.260273972602739,154.28082191780823,480.0,10.0
Gondia,263.0,14.071969696969697,154.20533459595958,480.0,10.0
Pandhurna,388.0,9.537275064267352,154.18594687232218,480.0,10.0
East Kameng,478.0,7.724425887265136,153.84481558803066,480.0,10.0
Shi-yomi,287.0,12.864583333333334,153.83897569444446,480.0,10.0
West Sikkim,459.0,8.032608695652174,153.62364130434784,480.0,10.0
Lahul and Spiti,258.0,14.285714285714286,153.57142857142858,480.0,10.0
Gondiya *,282.0,13.03886925795053,153.20671378091873,480.0,10.0
Saiha,432.0,8.498845265588914,152.97921478060044,480.0,9.0
Banas Kantha,326.0,11.253822629969418,152.8644240570846,480.0,9.0
Diu,279.0,13.125,152.57812500000003,480.0,9.0
Rangareddy,338.0,10.825958702064897,152.46558505408063,480.0,9.0
Shi-yomi,280.0,13.06049822064057,152.37247924080665,480.0,9.0
Kiphire,432.0,8.429561200923787,151.73210161662817,480.0,9.0
Raigarh(MH),412.0,8.837772397094431,151.71509281678777,480.0,9.0
North Dinajpur,292.0,12.457337883959044,151.56427758816838,480.0,9.0
Haveri *,370.0,9.81132075471698,151.2578616352201,480.0,9.0
Jiribam,529.0,6.8584905660377355,151.17256289308173,480.0,9.0
Mamit,509.0,7.127450980392157,151.1613562091503,480.0,9.0
Dibang Valley,280.0,12.95373665480427,151.12692763938315,480.0,9.0
West Sikkim,603.0,6.001655629139073,150.79159768211917,480.0,9.0
Kurung Kumey,299.0,12.083333333333334,150.53819444444446,480.0,9.0
Hugli,438.0,8.246013667425968,150.48974943052391,480.0,9.0
Kiphire,426.0,8.47775175644028,150.480093676815,480.0,9.0
Gadag *,386.0,9.354005167958656,150.44358311800175,480.0,9.0
Raigarh(MH),405.0,8.903940886699507,150.25400246305418,480.0,9.0
Raigarh(MH),409.0,8.792682926829269,149.84197154471545,480.0,9.0
Lower Siang,317.0,11.336477987421384,149.73598008385744,480.0,9.0
Shi-yomi,267.0,13.451492537313433,149.64785447761196,480.0,9.0
East,261.0,13.759541984732824,149.63501908396947,480.0,9.0
Ranipet,469.0,7.627659574468085,149.05718085106383,480.0,9.0
Hugli,431.0,8.29861111111111,149.02922453703704,480.0,9.0
Mammit,329.0,10.863636363636363,148.9223484848485,480.0,9.0
Jiribam,261.0,13.683206106870228,148.80486641221373,480.0,9.0
Banas Kantha,306.0,11.661237785016286,148.68078175895764,480.0,9.0
Raigarh(MH),402.0,8.858560794044665,148.38089330024812,480.0,9.0
Andamans,259.0,13.711538461538462,147.97035256410254,480.0,9.0
Lower Siang,307.0,11.542207792207792,147.64407467532465,480.0,9.0
Longleng,370.0,9.568733153638814,147.51796945193172,480.0,9.0
Lower Subansiri,362.0,9.77961432506887,147.50918273645544,480.0,9.0
South Sikkim,407.0,8.688725490196079,147.34630310457518,480.0,9.0
Upper Siang,393.0,8.99746192893401,147.33343908629442,480.0,9.0
Banas Kantha,299.0,11.816666666666666,147.21597222222223,480.0,9.0
Pakaur,474.0,7.4526315789473685,147.18947368421053,480.0,9.0
Hugli,422.0,8.368794326241135,147.1513002364066,480.0,9.0
North Garo Hills,257.0,13.74031007751938,147.1358204134367,480.0,9.0
Tirap,245.0,14.410569105691057,147.10789295392956,480.0,9.0
Dibang Valley,260.0,13.563218390804598,146.93486590038316,480.0,9.0
Lower Subansiri,480.0,7.338877338877339,146.7775467775468,480.0,9.0
Manendragarh–Chirmiri–Bharatpur,452.0,7.792494481236203,146.75864606328182,480.0,9.0
Lower Dibang Valley,409.0,8.597560975609756,146.5167682926829,480.0,9.0
Karim Nagar,271.0,12.959558823529411,146.33501838235293,480.0,9.0
Majuli,282.0,12.43816254416961,146.14840989399292,480.0,9.0
Dibang Valley,255.0,13.73046875,145.88623046874997,480.0,9.0
Chikmagalur,249.0,14.06,145.87250000000003,480.0,9.0
Chikmagalur,249.0,14.06,145.87250000000003,480.0,9.0
Dibang Valley,254.0,13.764705882352942,145.6764705882353,480.0,9.0
Chumukedima,562.0,6.216696269982238,145.5743043220841,480.0,9.0
Nandurbar *,251.0,13.908730158730158,145.46213624338625,480.0,9.0
Niuland,276.0,12.635379061371841,145.3068592057762,480.0,9.0
Washim *,413.0,8.442028985507246,145.2732487922705,480.0,9.0
Sahibganj,275.0,12.66304347826087,145.0973731884058,480.0,9.0
Kurung Kumey,273.0,12.755474452554745,145.0935218978102,480.0,9.0
Washim *,412.0,8.450363196125908,145.0645682001614,480.0,9.0
Longleng,358.0,9.721448467966574,145.01160631383473,480.0,9.0
Shi-yomi,242.0,14.320987654320987,144.40329218106993,480.0,9.0
Sabar Kantha,249.0,13.9,144.21249999999998,480.0,9.0
Jiribam,495.0,6.985887096774194,144.08392137096774,480.0,9.0
South Sikkim,391.0,8.839285714285714,144.00669642857144,480.0,9.0
Surendranagar,386.0,8.940568475452196,143.79414298018946,480.0,9.0
Mammit,303.0,11.365131578947368,143.48478618421052,480.0,9.0
Niwari,410.0,8.394160583941606,143.40024330900243,480.0,9.0
Mammit,301.0,11.407284768211921,143.06636313465785,480.0,9.0
Upper Subansiri,350.0,9.8005698005698,142.92497625830958,480.0,9.0
Haveri *,330.0,10.392749244712991,142.90030211480362,480.0,9.0
Gadag *,349.0,9.814285714285715,142.71607142857144,480.0,9.0
South,245.0,13.963414634146341,142.54319105691056,480.0,9.0
Pandhurna,332.0,10.3003003003003,142.48748748748747,480.0,9.0
Pandhurna,332.0,10.3003003003003,142.48748748748747,480.0,9.0
Siang,451.0,7.577433628318584,142.3926069321534,480.0,9.0
Niuland,262.0,13.041825095057034,142.37325728770597,480.0,9.0
Surendranagar,379.0,9.013157894736842,142.3327850877193,480.0,9.0
Ranipet,435.0,7.83256880733945,141.96530963302754,480.0,9.0
K.V.Rangareddy,240.0,14.190871369294605,141.90871369294607,480.0,9.0
Kurung Kumey,257.0,13.236434108527131,141.7401485788114,480.0,9.0
South Sikkim,493.0,6.892712550607287,141.5878036437247,480.0,9.0
Saiha,236.0,14.388185654008439,141.48382559774964,480.0,9.0
East Kameng,418.0,8.1145584725537,141.3285600636436,480.0,9.0
Surendranagar,382.0,8.877284595300262,141.29677980852918,480.0,9.0
Lower Siang,276.0,12.274368231046932,141.15523465703973,480.0,9.0
Washim *,406.0,8.32923832923833,140.9029484029484,480.0,9.0
Kakching,253.0,13.366141732283465,140.90141076115486,480.0,9.0
Dibang Valley,231.0,14.633620689655173,140.84859913793105,480.0,9.0
Niuland,254.0,13.294117647058824,140.69607843137257,480.0,9.0
Washim *,405.0,8.33743842364532,140.6942733990148,480.0,9.0
Haveri *,238.0,14.184100418410042,140.6589958158996,480.0,9.0
Gadag *,338.0,9.970501474926253,140.41789577187808,480.0,9.0
Chumukedima,537.0,6.273234200743494,140.36361524163567,480.0,9.0
Shi-yomi,272.0,12.380952380952381,140.31746031746033,480.0,9.0
Raigarh(MH),357.0,9.427374301675977,140.23219273743018,480.0,9.0
Longleng,294.0,11.423728813559322,139.94067796610167,480.0,9.0
Surendranagar,375.0,8.949468085106384,139.83543882978725,480.0,9.0
Gaurela-pendra-marwahi,329.0,10.196969696969697,139.7834595959596,480.0,9.0
West,528.0,6.351606805293006,139.73534971644614,480.0,9.0
Bagalkot *,241.0,13.90495867768595,139.62896005509643,480.0,9.0
East Sikkim,246.0,13.603238866396762,139.4331983805668,480.0,9.0
Lower Subansiri,444.0,7.52808988764045,139.26966292134833,480.0,9.0
West Siang,251.0,13.313492063492063,139.23693783068782,480.0,9.0
North Garo Hills,583.0,5.727739726027397,139.1363441780822,480.0,9.0
West,525.0,6.359315589353612,139.11002851711027,480.0,9.0
Haveri *,235.0,14.173728813559322,138.78442796610167,480.0,9.0
Surendranagar,362.0,9.201101928374655,138.78328741965106,480.0,9.0
Raigarh(MH),354.0,9.380281690140846,138.35915492957747,480.0,9.0
Shi-yomi,262.0,12.661596958174904,138.22243346007605,480.0,9.0
Ranipet,415.0,7.96875,137.79296875,480.0,9.0
Shi-yomi,255.0,12.87109375,136.75537109374997,480.0,9.0
Washim *,371.0,8.830645161290322,136.5070564516129,480.0,9.0
Surendranagar,351.0,9.332386363636363,136.48615056818178,480.0,9.0
Surendranagar,358.0,9.13649025069638,136.2859795728877,480.0,9.0
South Sikkim,389.0,8.397435897435898,136.10844017094018,480.0,9.0
Dhaulpur,224.0,14.577777777777778,136.05925925925925,480.0,9.0
Pakaur,455.0,7.1381578947368425,135.32757675438597,480.0,8.0
Lunglei,244.0,13.306122448979592,135.27891156462587,480.0,8.0
Lower Dibang Valley,355.0,9.143258426966293,135.24403089887642,480.0,8.0
Chumukedima,512.0,6.3352826510721245,135.15269655620529,480.0,8.0
Saiha,346.0,9.36599423631124,135.0264169068204,480.0,8.0
K.V.Rangareddy,304.0,10.655737704918034,134.9726775956284,480.0,8.0
K.V.Rangareddy,302.0,10.693069306930694,134.55445544554456,480.0,8.0
Tirap,483.0,6.683884297520661,134.5131714876033,480.0,8.0
Lower Siang,243.0,13.258196721311476,134.23924180327867,480.0,8.0
Niuland,223.0,14.441964285714286,134.1899181547619,480.0,8.0
Shi-yomi,242.0,13.292181069958847,134.02949245541836,480.0,8.0
Surendranagar,347.0,9.267241379310345,133.98886494252872,480.0,8.0
K.V.Rangareddy,299.0,10.75,133.92708333333334,480.0,8.0
Hugli,439.0,7.306818181818182,133.65388257575756,480.0,8.0
Kurung Kumey,216.0,14.7926267281106,133.13364055299542,480.0,8.0
Chumukedima,542.0,5.893186003683241,133.0877839165132,480.0,8.0
South Sikkim,373.0,8.542780748663102,132.76905080213902,480.0,8.0
Banas Kantha,229.0,13.891304347826088,132.5461956521739,480.0,8.0
Dibang Valley,250.0,12.709163346613545,132.3871181938911,480.0,8.0
Gadag *,378.0,8.390501319261213,132.15039577836413,480.0,8.0
Washim *,364.0,8.712328767123287,132.13698630136983,480.0,8.0
Hugli,436.0,7.254004576659039,131.7810831426392,480.0,8.0
Gadag *,233.0,13.568376068376068,131.72631766381764,480.0,8.0
East Garo Hills,230.0,13.722943722943723,131.51154401154403,480.0,8.0
K.V.Rangareddy,287.0,10.989583333333334,131.41710069444446,480.0,8.0
Ranipet,236.0,13.333333333333334,131.11111111111111,480.0,8.0
Washim *,344.0,9.130434782608695,130.86956521739128,480.0,8.0
ANUGUL,236.0,13.248945147679326,130.28129395218005,480.0,8.0
ANUGUL,235.0,13.283898305084746,130.07150423728814,480.0,8.0
Surendranagar,364.0,8.575342465753424,130.0593607305936,480.0,8.0
Rangareddy,302.0,10.330033003300331,129.9862486248625,480.0,8.0
Chikmagalur,348.0,8.939828080229226,129.6275071633238,480.0,8.0
ANUGUL,232.0,13.390557939914164,129.4420600858369,480.0,8.0
Hugli,432.0,7.182448036951501,129.284064665127,480.0,8.0
Nicobar,413.0,7.5,129.0625,480.0,8.0
Shi-yomi,217.0,14.243119266055047,128.7815366972477,480.0,8.0
Surendranagar,357.0,8.645251396648044,128.59811452513966,480.0,8.0
Niwari,386.0,7.984496124031008,128.41731266149873,480.0,8.0
Dibang Valley,230.0,13.376623376623376,128.1926406926407,480.0,8.0
South,222.0,13.856502242152466,128.1726457399103,480.0,8.0
Chumukedima,517.0,5.936293436293436,127.87765444015444,480.0,8.0
Longleng,274.0,11.163636363636364,127.45151515151517,480.0,8.0
Dibang Valley,225.0,13.561946902654867,127.14325221238938,480.0,8.0
ANUGUL,221.0,13.806306306306306,127.13307057057055,480.0,8.0
Jajpur,262.0,11.634980988593156,127.01520912547531,480.0,8.0
Hardwar,401.0,7.599502487562189,126.9750207296849,480.0,8.0
Mammit,391.0,7.793367346938775,126.96694302721087,480.0,8.0
Dibang Valley,224.0,13.6,126.93333333333332,480.0,8.0
Raigarh(MH),292.0,10.409556313993175,126.6496018202503,480.0,8.0
Washim *,337.0,9.00887573964497,126.4996301775148,480.0,8.0
Lower Siang,206.0,14.734299516908212,126.46940418679549,480.0,8.0
Gondia,378.0,8.021108179419524,126.33245382585751,480.0,8.0
Sabar Kantha,312.0,9.680511182108626,125.84664536741215,480.0,8.0
Sabar Kantha,312.0,9.680511182108626,125.84664536741215,480.0,8.0
Longleng,409.0,7.378048780487805,125.73424796747969,480.0,8.0
Chumukedima,466.0,6.466809421841542,125.56388294075663,480.0,8.0
Nicobar,396.0,7.607052896725441,125.51637279596977,480.0,8.0
Gondia,374.0,8.053333333333333,125.49777777777777,480.0,8.0
Gadag *,346.0,8.703170028818445,125.47070124879922,480.0,8.0
Surendranagar,340.0,8.826979472140762,125.04887585532747,480.0,8.0
Lahul & Spiti,266.0,11.273408239700375,124.94694132334583,480.0,8.0
Hugli,397.0,7.550251256281407,124.89373953098828,480.0,8.0
Gaurela-pendra-marwahi,305.0,9.820261437908497,124.79915577342047,480.0,8.0
Raigarh(MH),289.0,10.362068965517242,124.77658045977013,480.0,8.0
Hardwar,390.0,7.672634271099744,124.68030690537084,480.0,8.0
Lahul & Spiti,265.0,11.259398496240602,124.32252506265664,480.0,8.0
Hardwar,388.0,7.686375321336761,124.26306769494428,480.0,8.0
Hardwar,388.0,7.686375321336761,124.26306769494428,480.0,8.0
South Garo Hills,504.0,5.900990099009901,123.92079207920791,480.0,8.0
South West Garo Hills,246.0,12.064777327935223,123.66396761133605,480.0,8.0
Sabar Kantha,301.0,9.850993377483444,123.5478752759382,480.0,8.0
Hugli,390.0,7.595907928388747,123.43350383631713,480.0,8.0
Chikmagalur,317.0,9.323899371069182,123.15317085953879,480.0,8.0
Hugli,394.0,7.493670886075949,123.0210970464135,480.0,8.0
